3025,6.617946932939216,1.849508796891069
2866,6.6832378350307495,1.8238304513681332
2804,6.890415034448205,1.7984356294352704
2791,7.350562741985476,1.7762137631481896
2843,7.1341760529771125,1.7550698787490424
2891,6.650175717561988,1.7301876210240883
2891,6.608832356621955,1.6998907065679632
2827,6.768187926073052,1.676039206006448
2783,6.849942680037306,1.6560656846024928
2808,6.717365233599812,1.6234936968090519
2840,6.675684942996236,1.5957307292365248
2906,6.4474442372947465,1.576494414590869
2883,6.419516229894521,1.5496384439603166
2852,6.4631930003986415,1.5257385403423604
2924,6.391887307457186,1.4970429443098408
2924,6.37965670824718,1.4759583772029723
2818,6.377583144604353,1.4769095518885926
2868,6.299838486459752,1.5484608815356469
2837,6.277094555821255,1.6875170477818207
2885,6.262000674122657,1.8540363877074815
3050,6.868123506516229,1.7739898446003217
3045,7.251961668492328,1.6799197981332499
3035,7.303930658565175,1.5593262410593278
3130,7.4996145891755255,1.4246543908108633
3170,7.395643737239227,1.3282187383382413
3265,7.9693344536620865,1.408582859109362
3205,6.813232740626106,1.3931159348346551
3150,6.59997096426258,1.307967862914131
3230,6.764698932164626,1.2400037799345165
3240,7.566006387736966,1.2470106417142497
3185,7.567262819118657,1.286789068905513
3130,7.325295475011743,1.2505623973965512
3240,7.598254065107841,1.19192621855059
3250,7.3874153875911,1.1759873329552548
3440,8.338022479509934,1.4376340206448406
3455,8.613450125173122,1.8087699394336694
3425,8.50615054992001,2.107313369600486
3360,7.9934465867117455,1.9402412892707845
3350,7.792812377188278,1.7216056498649712
3300,7.400450587630455,1.5444873173187077
3450,7.972974879604633,1.6103343945426039
3455,8.066553368761674,1.7389378770883004
3425,7.69478294303421,1.8381239588424985
3460,7.793361569663019,1.7955163366206512
3485,8.20391395073623,1.8576941556301023
3500,8.043861706744282,1.9853117055058813
3595,8.41267800676461,2.202892492553909
3785,8.798699651731805,2.4119445845551155
3755,8.1213479346139,2.2215293999344707
3690,7.951646286921067,1.8232415853235775
3825,8.305774019767263,1.512934009738829
4025,8.544593815271842,1.4718680043951784
3920,8.137765634062978,1.4705145399414268
3820,7.738153142237068,1.2968618496488558
3835,7.876449500420842,1.2801845834244585
3940,8.208865950924695,1.3801420883959106
3940,8.02495330539969,1.6895779238336512
3950,8.019914937650238,1.5437569672755347
4050,8.336575685360518,1.374018908126866
3995,8.31308267330221,1.3192803960464548
3955,8.008376776763575,1.3012357701104307
3845,7.81046546807901,1.236383971942321
3960,7.702280887770682,1.086881782096985
4020,7.764192904640002,1.1090995149244722
3960,7.719779418001443,1.2691887700270015
3915,7.747503003295312,1.1874337534357007
3985,7.873587799489466,1.0485936567993712
3635,7.476655947400346,0.9811225266372897
3640,7.3517031476524055,0.9667722564242236
3800,7.459672358644751,1.0051822543940672
3945,7.683145061574546,0.9988255250859341
3890,7.55014477949387,0.9326525958697559
3910,7.538623334056907,0.9181234390050749
4040,7.712302538762356,0.9441608708640237
4135,7.712136538734679,1.0207091779913298
4255,7.598176221393709,1.1577328206721351
4030,7.350600283195586,1.3033596640106722
3780,7.213768110591175,1.3169681608387012
3775,7.178765973663985,1.2902603188649926
3580,7.537514047701406,1.3783602133882413
3530,7.4470362254382945,1.360069107255777
3775,7.135092479954207,1.1773212444388377
3920,7.121403311820268,1.0979438628971263
4005,7.090349144138859,1.2324769286107524
3960,7.05629758296793,1.3686644536760635
3960,7.029973991026104,1.4632216714345827
4030,7.005169337505256,1.5506826373703724
3965,6.981062929063376,1.7052208944861216
3700,7.145410971608756,1.6377703294702979
3995,7.006172545522534,1.4220035026293272
3915,6.920829299640124,1.2337824127109154
3885,6.950974467275994,1.2167206493444636
3815,6.94106121337056,1.2069821063667017
3850,6.859957469288029,1.2393316057894543
3745,7.041370238369313,1.244703403858495
3615,6.805920322941601,1.20834208427165
3740,6.821257877370068,1.097689202531184
3585,6.958126055832301,1.004015172254604
3455,7.745108673565538,0.8467000936357925
3245,8.328458007064265,0.7610047142451175
3290,8.147461281252106,0.9035113206653931
3190,8.969077929616187,1.295682702403738
3300,8.725137155906006,1.3965912559424345
3350,8.833217278564613,1.6903304957831577
3270,8.277712725571645,1.5188544420936758
3220,7.757353366226356,1.3167857980394515
3265,7.653376238059332,1.0539636075283503
3530,7.127881861236745,0.7765800310401834
3555,7.098537794286621,0.7288976572490344
3600,7.143860213321885,0.7474884000680262
3540,7.39662650516987,0.6738104976640725
3405,7.880131523247145,0.7622364108069074
3510,7.530734673983713,0.8696110099963295
3495,7.561283679962354,0.9491589253735879
3490,7.727349463730864,0.9214144287201946
3405,7.772287320012094,1.0416659404974873
3135,7.781010703888844,1.0861471812562127
3180,8.438177883088372,1.4388210732496907
3105,8.368132994241002,1.8049286647188232
3215,7.985626512273414,2.003833064574295
3180,7.901752545958862,1.687434520819023
3215,7.898267658638097,1.4687605224316962
3290,7.566131573894446,1.246077487510912
3340,7.3278892765773564,1.084704492937406
3425,7.359148972056435,0.9290658740822899
2725,8.46676150995937,1.2652174380627301
2640,8.304095778665392,1.2806067026057186
2627,7.854355637735921,0.9256653159374725
2759,7.696859702330577,0.6992193522465049
2731,7.581381296672074,1.1593496313078613
2707,7.807667893787891,1.355416709088261
2762,7.7979670472283455,1.6449068027937352
2762,7.657815614358997,1.2673548568227617
2786,7.542122679326645,1.0049261728382903
2781,7.615879491364546,0.7543932250497973
2670,8.404739272799892,0.7629132017320917
2651,8.471980315431068,1.2933057243834227
2627,8.59160435419095,2.106089522427809
2302,9.168724639513442,2.3275597150900893
2229,8.893467175387517,2.034582605150545
2181,9.138177891026892,2.0689623245062023
2215,8.933460769535156,1.8352525051684572
2267,8.765013233933008,1.826793278398601
2309,8.520198765966864,1.4741369213785966
2357,8.078241190632673,1.1482011871522855
2330,8.165426847374645,0.9083505018589306
2519,7.878059640045815,0.8608965048764186
2519,7.983644763963449,0.8626588197427529
2450,8.020242154092184,0.8080321799240977
2484,8.02067956531412,0.776975307145064
2424,8.189061947224959,0.8081151313449028
2392,8.300953068780593,0.9726880848601134
2413,8.389114187659972,1.2880396982023408
2378,7.701718725382421,0.8464818202476573
2587,7.5853472100097274,0.7127984604443418
2638,7.55752308565973,0.9655995126182956
2244,7.777197591979818,0.7432182398006947
2167,7.818948993083284,0.636377268121845
2236,7.723206404429961,0.6165727757773369
2259,7.745107790016322,0.5864632227141663
2260,7.737402081625761,0.5601274672175354
2199,7.82541781849898,0.5461924882808571
2247,7.7616252959152,0.543179371970022
2202,7.686644212265053,0.4966085134338572
2340,7.542528756126337,0.7796190934075057
2293,7.544188990723571,1.433692649202515
2371,7.3981436711383814,2.1589005003921873
2321,7.377959645133161,2.47300842010594
2393,7.403591783498089,2.7864407648479723
2393,7.36473688818502,2.456647073175315
2384,7.316302169872088,2.3007960277581443
2390,7.281352175035437,1.9719017143770314
2302,7.250818541986458,1.6178125787544297
2377,7.224238543829304,1.4223949517954835
2413,7.215710605556884,1.2357332770674125
2422,7.188555596921457,1.2239846861779884
2406,7.149420976348873,1.2009016593094775
2519,7.122637396106341,1.271192122806786
2521,7.115796613781421,1.3648892587315171
2549,7.128320469401011,1.4761286762466912
2539,7.086484463768319,1.635654974649031
2635,7.193435658642918,1.414398987111797
